scorer,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000
bodyparts,BeamLeft,BeamLeft,BeamLeft,BeamMiddle,BeamMiddle,BeamMiddle,BeamRight,BeamRight,BeamRight
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
100,94.26774597167969,607.1185913085938,0.914017915725708,177.1061553955078,609.43115234375,0.9697501063346863,243.71351623535156,608.322998046875,0.9419986009597778
101,95.1310806274414,607.351806640625,0.9153931736946106,178.9049072265625,609.372314453125,0.9723926782608032,244.63424682617188,608.416748046875,0.9290720224380493
102,96.59286499023438,607.350830078125,0.9386559724807739,180.8038787841797,609.9119262695312,0.9763068556785583,244.4107208251953,608.2733764648438,0.9177339673042297
103,97.4981460571289,607.8994140625,0.9462148547172546,182.33583068847656,609.6944580078125,0.9662368893623352,244.84127807617188,608.1300659179688,0.9094865918159485
104,97.94335174560547,607.9721069335938,0.9509237408638,189.75465393066406,608.5276489257812,0.962482213973999,246.10252380371094,608.2611694335938,0.8875241875648499
105,97.67647552490234,607.92431640625,0.9537515044212341,191.01956176757812,608.17822265625,0.967383861541748,246.0532989501953,608.6481323242188,0.8904083371162415
106,98.57172393798828,608.0468139648438,0.950838565826416,196.0948028564453,608.5968627929688,0.9521861672401428,251.39398193359375,609.4268798828125,0.8634617924690247
107,100.34957122802734,606.7259521484375,0.9405752420425415,196.34878540039062,608.379150390625,0.9529247283935547,247.26364135742188,607.9412231445312,0.812325119972229
108,116.28031158447266,607.078125,0.9296687245368958,192.06703186035156,609.1051025390625,0.9506960511207581,248.26898193359375,607.7393798828125,0.8033742904663086
109,132.98011779785156,608.061279296875,0.8795651197433472,195.60546875,608.759033203125,0.9403610229492188,352.6259460449219,609.667236328125,0.8548710942268372
110,147.92312622070312,608.5460815429688,0.7754822373390198,208.19068908691406,608.4662475585938,0.8663412928581238,252.89817810058594,608.5053100585938,0.7966465950012207
